RunNumber 	 Succeeded? 	 Generalized? 	 StepLimit 	 TotalError 	 NumFailedCases 	 FailedByStepLimit
0	false	false	2090	1163	1049	0
0	false	false	2091	1163	1049	0
0	false	false	2092	1163	1049	0
0	false	false	2093	1163	1049	0
0	false	false	2094	1163	1049	0
0	false	false	2095	1163	1049	0
0	false	false	2096	1163	1049	0
0	false	false	2097	1163	1049	0
0	false	false	2098	1163	1049	0
0	false	false	2099	1163	1049	0
0	false	false	2100	1163	1049	0
0	false	false	2101	1163	1049	0
0	false	false	2102	1163	1049	0
0	false	false	2103	1163	1049	0
0	false	false	2104	1163	1049	0
0	false	false	2105	1163	1049	0
0	false	false	2106	1163	1049	0
0	false	false	2107	1163	1049	0
0	false	false	2108	1163	1049	0
0	false	false	2109	1163	1049	0
0	false	false	2110	1163	1049	0
0	false	false	2111	1163	1049	0
0	false	false	2112	1163	1049	0
0	false	false	2113	1163	1049	0
0	false	false	2114	1163	1049	0
0	false	false	2115	1163	1049	0
0	false	false	2116	1163	1049	0
0	false	false	2117	1163	1049	0
0	false	false	2118	1163	1049	0
0	false	false	2119	1163	1049	0
0	false	false	2120	1163	1049	0
0	false	false	2121	1163	1049	0
0	false	false	2122	1163	1049	0
0	false	false	2123	1163	1049	0
0	false	false	2124	1163	1049	0
0	false	false	2125	1163	1049	0
0	false	false	2126	1163	1049	0
0	false	false	2127	1163	1049	0
0	false	false	2128	1163	1049	0
0	false	false	2129	1163	1049	0
0	false	false	2130	1163	1049	0
0	false	false	2131	1163	1049	0
0	false	false	2132	1163	1049	0
0	false	false	2133	1163	1049	0
0	false	false	2134	1163	1049	0
0	false	false	2135	1163	1049	0
0	false	false	2136	1163	1049	0
0	false	false	2137	1163	1049	0
0	false	false	2138	1163	1049	0
0	false	false	2139	1163	1049	0
0	false	false	2140	1163	1049	0
0	false	false	2141	1163	1049	0
0	false	false	2142	1163	1049	0
0	false	false	2143	1163	1049	0
0	false	false	2144	1163	1049	0
0	false	false	2145	1163	1049	0
0	false	false	2146	1163	1049	0
0	false	false	2147	1163	1049	0
0	false	false	2148	1163	1049	0
0	false	false	2149	1163	1049	0
0	false	false	2150	1163	1049	0
0	false	false	2151	1163	1049	0
0	false	false	2152	1163	1049	0
0	false	false	2153	1163	1049	0
0	false	false	2154	1163	1049	0
0	false	false	2155	1163	1049	0
0	false	false	2156	1163	1049	0
0	false	false	2157	1163	1049	0
0	false	false	2158	1163	1049	0
0	false	false	2159	1163	1049	0
0	false	false	2160	1163	1049	0
0	false	false	2161	1163	1049	0
0	false	false	2162	1163	1049	0
0	false	false	2163	1163	1049	0
0	false	false	2164	1163	1049	0
0	false	false	2165	1163	1049	0
0	false	false	2166	1163	1049	0
0	false	false	2167	1163	1049	0
0	false	false	2168	1163	1049	0
0	false	false	2169	1163	1049	0
0	false	false	2170	1163	1049	0
0	false	false	2171	1163	1049	0
0	false	false	2172	1163	1049	0
0	false	false	2173	1163	1049	0
0	false	false	2174	1163	1049	0
0	false	false	2175	1163	1049	0
0	false	false	2176	1163	1049	0
0	false	false	2177	1163	1049	0
0	false	false	2178	1163	1049	0
0	false	false	2179	1163	1049	0
0	false	false	2180	1163	1049	0
0	false	false	2181	1163	1049	0
0	false	false	2182	1163	1049	0
0	false	false	2183	1163	1049	0
0	false	false	2184	1163	1049	0
0	false	false	2185	1163	1049	0
0	false	false	2186	1163	1049	0
0	false	false	2187	1163	1049	0
0	false	false	2188	1163	1049	0
0	false	false	2189	1163	1049	0
0	false	false	2190	1163	1049	0
0	false	false	2191	1163	1049	0
0	false	false	2192	1163	1049	0
0	false	false	2193	1163	1049	0
0	false	false	2194	1163	1049	0
0	false	false	2195	1163	1049	0
0	false	false	2196	1163	1049	0
0	false	false	2197	1163	1049	0
0	false	false	2198	1163	1049	0
0	false	false	2199	1163	1049	0
0	false	false	2200	1163	1049	0
1	false	false	1900	1030	1011	1011
1	false	false	1901	1030	1011	1011
1	false	false	1902	1030	1011	1011
1	false	false	1903	1030	1011	1011
1	false	false	1904	1030	1011	1011
1	false	false	1905	1030	1011	1011
1	false	false	1906	161030	1027	1027
1	false	false	1907	1994	1975	1975
1	false	false	1908	1030	1011	1011
1	false	false	1909	1030	1011	1011
1	false	false	1910	1030	1011	1011
1	false	false	1911	1030	1011	1011
1	false	false	1912	1030	1011	1011
1	false	false	1913	1030	1011	1011
1	false	false	1914	1030	1011	1011
1	false	false	1915	161030	1027	1027
1	false	false	1916	1994	1975	1975
1	false	false	1917	1030	1011	1011
1	false	false	1918	1030	1011	1011
1	false	false	1919	1030	1011	1011
1	false	false	1920	1030	1011	1011
1	false	false	1921	1030	1011	1011
1	false	false	1922	1030	1011	1011
1	false	false	1923	1030	1011	1011
1	false	false	1924	161030	1027	1027
1	false	false	1925	1994	1975	1975
1	false	false	1926	1030	1011	1011
1	false	false	1927	1030	1011	1011
1	false	false	1928	1030	1011	1011
1	false	false	1929	1030	1011	1011
1	false	false	1930	1030	1011	1011
1	false	false	1931	1030	1011	1011
1	false	false	1932	1030	1011	1011
1	false	false	1933	161030	1027	1027
1	false	false	1934	1994	1975	1975
1	false	false	1935	1030	1011	1011
1	false	false	1936	1030	1011	1011
1	false	false	1937	1030	1011	1011
1	false	false	1938	1030	1011	1011
1	false	false	1939	1030	1011	1011
1	false	false	1940	1030	1011	1011
1	false	false	1941	1030	1011	1011
1	false	false	1942	161030	1027	1027
1	false	false	1943	1994	1975	1975
1	false	false	1944	1030	1011	1011
1	false	false	1945	1030	1011	1011
1	false	false	1946	1030	1011	1011
1	false	false	1947	1030	1011	1011
1	false	false	1948	1030	1011	1011
1	false	false	1949	1030	1011	1011
1	false	false	1950	1030	1011	1011
1	false	false	1951	161030	1027	1027
1	false	false	1952	1994	1975	1975
1	false	false	1953	1030	1011	1011
1	false	false	1954	1030	1011	1011
1	false	false	1955	1030	1011	1011
1	false	false	1956	1030	1011	1011
1	false	false	1957	1030	1011	1011
1	false	false	1958	1030	1011	1011
1	false	false	1959	1030	1011	1011
1	false	false	1960	161030	1027	1027
1	false	false	1961	1994	1975	1975
1	false	false	1962	1030	1011	1011
1	false	false	1963	1030	1011	1011
1	false	false	1964	1030	1011	1011
1	false	false	1965	1030	1011	1011
1	false	false	1966	1030	1011	1011
1	false	false	1967	1030	1011	1011
1	false	false	1968	1030	1011	1011
1	false	false	1969	161030	1027	1027
1	false	false	1970	1994	1975	1975
1	false	false	1971	1030	1011	1011
1	false	false	1972	1030	1011	1011
1	false	false	1973	1030	1011	1011
1	false	false	1974	1030	1011	1011
1	false	false	1975	1030	1011	1011
1	false	false	1976	1030	1011	1011
1	false	false	1977	1030	1011	1011
1	false	false	1978	161030	1027	1027
1	false	false	1979	1994	1975	1975
1	false	false	1980	1030	1011	1011
1	false	false	1981	1030	1011	1011
1	false	false	1982	1030	1011	1011
1	false	false	1983	1030	1011	1011
1	false	false	1984	1030	1011	1011
1	false	false	1985	1030	1011	1011
1	false	false	1986	1030	1011	1011
1	false	false	1987	161030	1027	1027
1	false	false	1988	1994	1975	1975
1	false	false	1989	1030	1011	1011
1	false	false	1990	1030	1011	1011
1	false	false	1991	1030	1011	1011
1	false	false	1992	1030	1011	1011
1	false	false	1993	1030	1011	1011
1	false	false	1994	1030	1011	1011
1	false	false	1995	1030	1011	1011
1	false	false	1996	161030	1027	1027
1	false	false	1997	1994	1975	1975
1	false	false	1998	1030	1011	1011
1	false	false	1999	1030	1011	1011
1	false	false	2000	1030	1011	1011
1	false	false	2001	1030	1011	1011
1	false	false	2002	1030	1011	1011
1	false	false	2003	1030	1011	1011
1	false	false	2004	1030	1011	1011
1	false	false	2005	161030	1027	1027
1	false	false	2006	1994	1975	1975
1	false	false	2007	1030	1011	1011
1	false	false	2008	1030	1011	1011
1	false	false	2009	1030	1011	1011
1	false	false	2010	1030	1011	1011
1	false	false	2011	1030	1011	1011
1	false	false	2012	1030	1011	1011
1	false	false	2013	1030	1011	1011
1	false	false	2014	161030	1027	1027
1	false	false	2015	1994	1975	1975
1	false	false	2016	1030	1011	1011
1	false	false	2017	1030	1011	1011
1	false	false	2018	1030	1011	1011
1	false	false	2019	1030	1011	1011
1	false	false	2020	1030	1011	1011
1	false	false	2021	1030	1011	1011
1	false	false	2022	1030	1011	1011
1	false	false	2023	161030	1027	1027
1	false	false	2024	1994	1975	1975
1	false	false	2025	1030	1011	1011
1	false	false	2026	1030	1011	1011
1	false	false	2027	1030	1011	1011
1	false	false	2028	1030	1011	1011
1	false	false	2029	1030	1011	1011
1	false	false	2030	1030	1011	1011
1	false	false	2031	1030	1011	1011
1	false	false	2032	161030	1027	1027
1	false	false	2033	1994	1975	1975
1	false	false	2034	1030	1011	1011
1	false	false	2035	1030	1011	1011
1	false	false	2036	1030	1011	1011
1	false	false	2037	1030	1011	1011
1	false	false	2038	1030	1011	1011
1	false	false	2039	1030	1011	1011
1	false	false	2040	1030	1011	1011
1	false	false	2041	161030	1027	1027
1	false	false	2042	1994	1975	1975
1	false	false	2043	1030	1011	1011
1	false	false	2044	1030	1011	1011
1	false	false	2045	1030	1011	1011
1	false	false	2046	1030	1011	1011
1	false	false	2047	1030	1011	1011
1	false	false	2048	1030	1011	1011
1	false	false	2049	1030	1011	1011
1	false	false	2050	161030	1027	1027
1	false	false	2051	1994	1975	1975
1	false	false	2052	1030	1011	1011
1	false	false	2053	1030	1011	1011
1	false	false	2054	1030	1011	1011
1	false	false	2055	1030	1011	1011
1	false	false	2056	1030	1011	1011
1	false	false	2057	1030	1011	1011
1	false	false	2058	1030	1011	1011
1	false	false	2059	161030	1027	1027
1	false	false	2060	1994	1975	1975
1	false	false	2061	1030	1011	1011
1	false	false	2062	1030	1011	1011
1	false	false	2063	1030	1011	1011
1	false	false	2064	1030	1011	1011
1	false	false	2065	1030	1011	1011
1	false	false	2066	1030	1011	1011
1	false	false	2067	1030	1011	1011
1	false	false	2068	161030	1027	1027
1	false	false	2069	1994	1975	1975
1	false	false	2070	1030	1011	1011
1	false	false	2071	1030	1011	1011
1	false	false	2072	1030	1011	1011
1	false	false	2073	1030	1011	1011
1	false	false	2074	1030	1011	1011
1	false	false	2075	1030	1011	1011
1	false	false	2076	1030	1011	1011
1	false	false	2077	161030	1027	1027
1	false	false	2078	1994	1975	1975
1	false	false	2079	1030	1011	1011
1	false	false	2080	1030	1011	1011
1	false	false	2081	1030	1011	1011
1	false	false	2082	1030	1011	1011
1	false	false	2083	1030	1011	1011
1	false	false	2084	1030	1011	1011
1	false	false	2085	1030	1011	1011
1	false	false	2086	161030	1027	1027
1	false	false	2087	1994	1975	1975
1	false	false	2088	1030	1011	1011
1	false	false	2089	1030	1011	1011
1	false	false	2090	1030	1011	1011
1	false	false	2091	1030	1011	1011
1	false	false	2092	1030	1011	1011
1	false	false	2093	1030	1011	1011
1	false	false	2094	1030	1011	1011
1	false	false	2095	161030	1027	1027
1	false	false	2096	1994	1975	1975
1	false	false	2097	1030	1011	1011
1	false	false	2098	1030	1011	1011
1	false	false	2099	1030	1011	1011
1	false	false	2100	1030	1011	1011
1	false	false	2101	1030	1011	1011
1	false	false	2102	1030	1011	1011
1	false	false	2103	1030	1011	1011
1	false	false	2104	161030	1027	1027
1	false	false	2105	1994	1975	1975
1	false	false	2106	1030	1011	1011
1	false	false	2107	1030	1011	1011
1	false	false	2108	1030	1011	1011
1	false	false	2109	1030	1011	1011
1	false	false	2110	1030	1011	1011
1	false	false	2111	1030	1011	1011
1	false	false	2112	1030	1011	1011
1	false	false	2113	161030	1027	1027
1	false	false	2114	1994	1975	1975
1	false	false	2115	1030	1011	1011
1	false	false	2116	1030	1011	1011
1	false	false	2117	1030	1011	1011
1	false	false	2118	1030	1011	1011
1	false	false	2119	1030	1011	1011
1	false	false	2120	1030	1011	1011
1	false	false	2121	1030	1011	1011
1	false	false	2122	161030	1027	1027
1	false	false	2123	1994	1975	1975
1	false	false	2124	1030	1011	1011
1	false	false	2125	1030	1011	1011
1	false	false	2126	1030	1011	1011
1	false	false	2127	1030	1011	1011
1	false	false	2128	1030	1011	1011
1	false	false	2129	1030	1011	1011
1	false	false	2130	1030	1011	1011
1	false	false	2131	161030	1027	1027
1	false	false	2132	1994	1975	1975
1	false	false	2133	1030	1011	1011
1	false	false	2134	1030	1011	1011
1	false	false	2135	1030	1011	1011
1	false	false	2136	1030	1011	1011
1	false	false	2137	1030	1011	1011
1	false	false	2138	1030	1011	1011
1	false	false	2139	1030	1011	1011
1	false	false	2140	161030	1027	1027
1	false	false	2141	1994	1975	1975
1	false	false	2142	1030	1011	1011
1	false	false	2143	1030	1011	1011
1	false	false	2144	1030	1011	1011
1	false	false	2145	1030	1011	1011
1	false	false	2146	1030	1011	1011
1	false	false	2147	1030	1011	1011
1	false	false	2148	1030	1011	1011
1	false	false	2149	161030	1027	1027
1	false	false	2150	1994	1975	1975
1	false	false	2151	1030	1011	1011
1	false	false	2152	1030	1011	1011
1	false	false	2153	1030	1011	1011
1	false	false	2154	1030	1011	1011
1	false	false	2155	1030	1011	1011
1	false	false	2156	1030	1011	1011
1	false	false	2157	1030	1011	1011
1	false	false	2158	161030	1027	1027
1	false	false	2159	1994	1975	1975
1	false	false	2160	1030	1011	1011
1	false	false	2161	1030	1011	1011
1	false	false	2162	1030	1011	1011
1	false	false	2163	1030	1011	1011
1	false	false	2164	1030	1011	1011
1	false	false	2165	1030	1011	1011
1	false	false	2166	1030	1011	1011
1	false	false	2167	161030	1027	1027
1	false	false	2168	1994	1975	1975
1	false	false	2169	1030	1011	1011
1	false	false	2170	1030	1011	1011
1	false	false	2171	1030	1011	1011
1	false	false	2172	1030	1011	1011
1	false	false	2173	1030	1011	1011
1	false	false	2174	1030	1011	1011
1	false	false	2175	1030	1011	1011
1	false	false	2176	161030	1027	1027
1	false	false	2177	1994	1975	1975
1	false	false	2178	1030	1011	1011
1	false	false	2179	1030	1011	1011
1	false	false	2180	1030	1011	1011
1	false	false	2181	1030	1011	1011
1	false	false	2182	1030	1011	1011
1	false	false	2183	1030	1011	1011
1	false	false	2184	1030	1011	1011
1	false	false	2185	161030	1027	1027
1	false	false	2186	1994	1975	1975
1	false	false	2187	1030	1011	1011
1	false	false	2188	1030	1011	1011
1	false	false	2189	1030	1011	1011
1	false	false	2190	1030	1011	1011
1	false	false	2191	1030	1011	1011
1	false	false	2192	1030	1011	1011
1	false	false	2193	1030	1011	1011
1	false	false	2194	161030	1027	1027
1	false	false	2195	1994	1975	1975
1	false	false	2196	1030	1011	1011
1	false	false	2197	1030	1011	1011
1	false	false	2198	1030	1011	1011
1	false	false	2199	1030	1011	1011
1	false	false	2200	1030	1011	1011
2	true	true	1900	0	0	0
2	true	true	1901	0	0	0
2	true	true	1902	0	0	0
2	true	true	1903	0	0	0
2	true	true	1904	0	0	0
2	true	true	1905	0	0	0
2	true	true	1906	0	0	0
2	true	true	1907	0	0	0
2	true	true	1908	0	0	0
2	true	true	1909	0	0	0
2	true	true	1910	0	0	0
2	true	true	1911	0	0	0
2	true	true	1912	0	0	0
2	true	true	1913	0	0	0
2	true	true	1914	0	0	0
2	true	true	1915	0	0	0
2	true	true	1916	0	0	0
2	true	true	1917	0	0	0
2	true	true	1918	0	0	0
2	true	true	1919	0	0	0
2	true	true	1920	0	0	0
2	true	true	1921	0	0	0
2	true	true	1922	0	0	0
2	true	true	1923	0	0	0
2	true	true	1924	0	0	0
2	true	true	1925	0	0	0
2	true	true	1926	0	0	0
2	true	true	1927	0	0	0
2	true	true	1928	0	0	0
2	true	true	1929	0	0	0
2	true	true	1930	0	0	0
2	true	true	1931	0	0	0
2	true	true	1932	0	0	0
2	true	true	1933	0	0	0
2	true	true	1934	0	0	0
2	true	true	1935	0	0	0
2	true	true	1936	0	0	0
2	true	true	1937	0	0	0
2	true	true	1938	0	0	0
2	true	true	1939	0	0	0
2	true	true	1940	0	0	0
2	true	true	1941	0	0	0
2	true	true	1942	0	0	0
2	true	true	1943	0	0	0
2	true	true	1944	0	0	0
2	true	true	1945	0	0	0
2	true	true	1946	0	0	0
2	true	true	1947	0	0	0
2	true	true	1948	0	0	0
2	true	true	1949	0	0	0
2	true	true	1950	0	0	0
2	true	true	1951	0	0	0
2	true	true	1952	0	0	0
2	true	true	1953	0	0	0
2	true	true	1954	0	0	0
2	true	true	1955	0	0	0
2	true	true	1956	0	0	0
2	true	true	1957	0	0	0
2	true	true	1958	0	0	0
2	true	true	1959	0	0	0
2	true	true	1960	0	0	0
2	true	true	1961	0	0	0
2	true	true	1962	0	0	0
2	true	true	1963	0	0	0
2	true	true	1964	0	0	0
2	true	true	1965	0	0	0
2	true	true	1966	0	0	0
2	true	true	1967	0	0	0
2	true	true	1968	0	0	0
2	true	true	1969	0	0	0
2	true	true	1970	0	0	0
2	true	true	1971	0	0	0
2	true	true	1972	0	0	0
2	true	true	1973	0	0	0
2	true	true	1974	0	0	0
2	true	true	1975	0	0	0
2	true	true	1976	0	0	0
2	true	true	1977	0	0	0
2	true	true	1978	0	0	0
2	true	true	1979	0	0	0
2	true	true	1980	0	0	0
2	true	true	1981	0	0	0
2	true	true	1982	0	0	0
2	true	true	1983	0	0	0
2	true	true	1984	0	0	0
2	true	true	1985	0	0	0
2	true	true	1986	0	0	0
2	true	true	1987	0	0	0
2	true	true	1988	0	0	0
2	true	true	1989	0	0	0
2	true	true	1990	0	0	0
2	true	true	1991	0	0	0
2	true	true	1992	0	0	0
2	true	true	1993	0	0	0
2	true	true	1994	0	0	0
2	true	true	1995	0	0	0
2	true	true	1996	0	0	0
2	true	true	1997	0	0	0
2	true	true	1998	0	0	0
2	true	true	1999	0	0	0
2	true	true	2000	0	0	0
2	true	true	2001	0	0	0
2	true	true	2002	0	0	0
2	true	true	2003	0	0	0
2	true	true	2004	0	0	0
2	true	true	2005	0	0	0
2	true	true	2006	0	0	0
2	true	true	2007	0	0	0
2	true	true	2008	0	0	0
2	true	true	2009	0	0	0
2	true	true	2010	0	0	0
2	true	true	2011	0	0	0
2	true	true	2012	0	0	0
2	true	true	2013	0	0	0
2	true	true	2014	0	0	0
2	true	true	2015	0	0	0
2	true	true	2016	0	0	0
2	true	true	2017	0	0	0
2	true	true	2018	0	0	0
2	true	true	2019	0	0	0
2	true	true	2020	0	0	0
2	true	true	2021	0	0	0
2	true	true	2022	0	0	0
2	true	true	2023	0	0	0
2	true	true	2024	0	0	0
2	true	true	2025	0	0	0
2	true	true	2026	0	0	0
2	true	true	2027	0	0	0
2	true	true	2028	0	0	0
2	true	true	2029	0	0	0
2	true	true	2030	0	0	0
2	true	true	2031	0	0	0
2	true	true	2032	0	0	0
2	true	true	2033	0	0	0
2	true	true	2034	0	0	0
2	true	true	2035	0	0	0
2	true	true	2036	0	0	0
2	true	true	2037	0	0	0
2	true	true	2038	0	0	0
2	true	true	2039	0	0	0
2	true	true	2040	0	0	0
2	true	true	2041	0	0	0
2	true	true	2042	0	0	0
2	true	true	2043	0	0	0
2	true	true	2044	0	0	0
2	true	true	2045	0	0	0
2	true	true	2046	0	0	0
2	true	true	2047	0	0	0
2	true	true	2048	0	0	0
2	true	true	2049	0	0	0
2	true	true	2050	0	0	0
2	true	true	2051	0	0	0
2	true	true	2052	0	0	0
2	true	true	2053	0	0	0
2	true	true	2054	0	0	0
2	true	true	2055	0	0	0
2	true	true	2056	0	0	0
2	true	true	2057	0	0	0
2	true	true	2058	0	0	0
2	true	true	2059	0	0	0
2	true	true	2060	0	0	0
2	true	true	2061	0	0	0
2	true	true	2062	0	0	0
2	true	true	2063	0	0	0
2	true	true	2064	0	0	0
2	true	true	2065	0	0	0
2	true	true	2066	0	0	0
2	true	true	2067	0	0	0
2	true	true	2068	0	0	0
2	true	true	2069	0	0	0
2	true	true	2070	0	0	0
2	true	true	2071	0	0	0
2	true	true	2072	0	0	0
2	true	true	2073	0	0	0
2	true	true	2074	0	0	0
2	true	true	2075	0	0	0
2	true	true	2076	0	0	0
2	true	true	2077	0	0	0
2	true	true	2078	0	0	0
2	true	true	2079	0	0	0
2	true	true	2080	0	0	0
2	true	true	2081	0	0	0
2	true	true	2082	0	0	0
2	true	true	2083	0	0	0
2	true	true	2084	0	0	0
2	true	true	2085	0	0	0
2	true	true	2086	0	0	0
2	true	true	2087	0	0	0
2	true	true	2088	0	0	0
2	true	true	2089	0	0	0
2	true	true	2090	0	0	0
2	true	true	2091	0	0	0
2	true	true	2092	0	0	0
2	true	true	2093	0	0	0
2	true	true	2094	0	0	0
2	true	true	2095	0	0	0
2	true	true	2096	0	0	0
2	true	true	2097	0	0	0
2	true	true	2098	0	0	0
2	true	true	2099	0	0	0
2	true	true	2100	0	0	0
2	true	true	2101	0	0	0
2	true	true	2102	0	0	0
2	true	true	2103	0	0	0
2	true	true	2104	0	0	0
2	true	true	2105	0	0	0
2	true	true	2106	0	0	0
2	true	true	2107	0	0	0
2	true	true	2108	0	0	0
2	true	true	2109	0	0	0
2	true	true	2110	0	0	0
2	true	true	2111	0	0	0
2	true	true	2112	0	0	0
2	true	true	2113	0	0	0
2	true	true	2114	0	0	0
2	true	true	2115	0	0	0
2	true	true	2116	0	0	0
2	true	true	2117	0	0	0
